Urdin                                     urdini
Nomad Astana                              nomadi
Ketterae                                  ketera
Atlantic All-Stars                        atlantik ol-starsi
Metropolitan All-Stars                    metropolitan ol-starsi
Olympic Athletes from Russia              oar
Koovee                                    koove
Serbia                                    serbia
Yertis Pavlodar                           irtiS pavlodari
Gornyak Rudny                             gorniak rudni
SKA-Varyagi                               ska-variagi
Poruba                                    poruba
Arlan Kokshetau                           arlan kokSetau
Moskitos Essen                            eseni
Khimik Novopolotsk                        ximik novopolocki
Lokomotiv Orsha                           lokomotiv orSa
Shakhtyor Soligorsk                       Saxtior soligorski
Klatovy                                   klatovi
Zdar nad Sazavou                          Jdiar nad sazavou
Tverichi                                  tveriCi
Tambov                                    tambovi
Arystan Temirtau                          temirtau
Almaty                                    almati
Dynamo Kharkiv                            dinamo xarkovi
Kalix UHC                                 kaliqsi
Eisbaeren Regensburg                      regensburgi
Junior (MHL)                              juniori (mhl)
Sakhalin                                  saxalini
Sokolov                                   sokolovi
Rossosh                                   rosoSi
Rostov                                    rostovi
Zvezda Chebarkul                          zvezda Cebarkuli
MHC Dynamo                                mhk dinamo
Altay Barnaul (VHL)                       altai barnauli
Mordovia Saransk                          mordovia
Havlickuv Brod                            gavliCkuv brodi
Slezan Opava                              opava
Orlova                                    orlova
Deggendorfer SC                           degendorferi
Indians Kaarina                           indians kaarina
Forssan Palloseura                        forsan paloseura
Crocodiles Hamburg                        krokodailz hamburgi
Dizelist                                  dizelisti
1. EV Weiden                              vaideni
Herner                                    herneri
Altay Barnaul                             altai barnauli
Borlaenge                                 borlange
Cergy Pontoise                            serJi pontua
Anglet                                    angle
Fuechse Duisburg                          fiuxse duisburgi
Krefelder                                 krefelderi
Cheboksary                                Ceboksari
EHF Passau                                pasau
Nymburk                                   nimburki
Kolin                                     kolini
Bodens                                    bodeni
KMH Budapest                              hokiklubi
ECDC Memmingen                            memingeni
EHC Erfurt                                erfurti
Saale Bulls Halle                         hale
Vasas SC                                  vaSaSi
Gyergyoi                                  giorgei
Pinsk Hawks                               pinsk hoqsi
Baranavichy                               baranoviCi
Selber Woelfe                             selberi
EHC Timmendorfer                          timendorferi
Schweinfurt                               Svainfiurti
Glasgow Clan                              glazgo
Pegnitz                                   pegnici
Skautafelag Akureyrar                     skautafelag akureirari
Chamonix Mont-Blanc                       Samoni mon-blani
DEAC                                      debreceni
MAC Ujbuda                                mak budapeSti
Kadra PZHL                                pJl katovice (23)
Belarus U25                               belorusia
Hvidovre Fighters                         vidovre
Latvia B                                  latvia b
Bressanone                                bresanone
Fiemme                                    fieme
Auer Ora                                  auer ora
Varese                                    vareze
Como                                      komo
Pergine                                   perjine
Bilyi Bars                                beli barsi
Bobruisk                                  bobruiski
Pinskiye Yastreby                         pinskie iastrebi
Charlotte Checkers                        Sarlot Cekersi
Syracuse Crunch                           sirakiuz kranCi
Hershey Bears                             herSi bearsi
Wilkes-Barre/Scranton Penguins            uilks-beri/skrenton pingvinzi
Manitoba Moose                            manitoba musi
San Diego Gulls                           san-diego galzi
San Antonio Rampage                       san-antonio rempeiji
Grand Rapids Griffins                     grand-rapids grifinsi
Tucson Roadrunners                        tuson roudranersi
Iowa Wild                                 aiova uaildi
Utica Comets                              iutika kometsi
Laval Rocket                              laval roketi
Providence Bruins                         providens briuinzi
Belleville Senators                       belvil senatorzi
Rochester Americans                       roCester amerikansi
Cleveland Monsters                        klivlend monsterzi
Springfield Thunderbirds                  springfild Tanderbiordzi
Binghamton Devils                         bingempton devilzi
Lehigh Valley Phantoms                    lihai ueli fantomsi
Milwaukee Admirals                        miluoki edmiralsi
Rockford IceHogs                          rokford aishogsi
Texas Stars                               texas starzi
Chicago Wolves                            Cikago vulvzi
Colorado Eagles                           kolorado iglzi
Ontario Reign                             ontario reini
Bakersfield Condors                       beikersfild kondorsi
Stockton Heat                             stokton hiti
Tranaas AIF                               tranesi
Kristianstad IK                           kristianStandsi
Hudiksvalls                               hudiksvali
Bridgeport Sound Tigers                   brijport saund taigersi
Toronto Marlies                           toronto marlisi
Dnipro Kherson                            dnepr xersoni
Hartford Wolf Pack                        hartford vulf feqi
San Jose Barracuda                        san xose barakuda
Hunters                                   hanterzi
AK59                                      ak59
Metallurg Cherepovets                     metalurg Cerepoveci
Torpedo Gorky                             torpedo gorki
Mogo                                      mogo
Humo                                      humo
Nikko Ice Bucks                           niko ais baqsi
Junior                                    iuniori
Levice                                    levice
Moravske Budejovice                       moravske budeiovice
Rheintal                                  reintali
Dvur Kralove                              dvur kralove
Jablonec                                  iabloneci
Trutnov                                   trutnovi
Mostecti Lvi                              mosteCti lvi
Decin                                     deCini
Pribram                                   prSibrami
Arosa                                     aroza
Hronov                                    hronovi
Novy Jicin                                novi JiCini
Valasske Mezirici                         valaSske mezirJiCi
Waterloo Warriors                         vaterloo
Kobra Praha                               kobra praRa
ORG Juniors                               org juniorsi
Carleton University                       karltoni
ORG                                       org
Barys Nur-Sultan                          barisi
Winnipeg Ice                              vinipeg aisi
Nomad Nur-Sultan                          nomad nur-sultani
Beijing                                   pekini
Lotos PKH Gdansk                          lotos pkh gdanski
Haugesund                                 haugesundi
Kryzhani Vovky                            kriJani vovki
Unterland Cavaliers                       unterland kavaliersi
Valpeagle                                 valpigli
Olimpija Ljubljana                        olimpia liubliana
EHC Red Bull Muenchen                     miunxeni
Fehervari Titanok                         fehervari titanoki
Aktobe                                    aktobe
Altay Torpedo                             altai torpedo
Temirtau                                  temirtau
Kulager Petropavl                         kulageri
Reaktivatori                              reaqtivatori
Broneboytsy                               broneboici
Kings Town                                qings Tauni
Serp i Molot                              serp i moloti
Moskovskiy Eshelon                        moskovski eSeloni
Chetyre Ledokola                          Cetire ledokola
Ice Banda                                 ais banda
Shest Trolley                             Sest trolei
Rakety                                    raketi
Boevye Lisy                               boevie lisi
Chetyre Ronina                            Cetire ronina
Stalnye Kabany                            stalnie kabani
Ledianye Voiny                            ledianie voini
Molotoboytsy                              molotoboici
Goryachiye Golovy                         goriaCie golovi
Voiny Suomi                               voini suomi
Gladiator                                 gladiatori
Krasnye Kryliya                           krasnie krilia
Ledoviy Desant                            ledovi desanti
Stalker Moscow                            stalkeri
Bystrye Rysi                              bistrie risi
Zvukovaja Ataka                           zvukovaia ataka
Beshenye Psy                              beSenie psi
Mikhaylov Academy                         mixailov akademi
Vaesby IK                                 vesbiu
Muik Hockey                               miuik hokei
Laser HT                                  lazeri
RaaheK                                    raaheki
Giants                                    jaienTsi
D-Kiekko                                  d-kiekko
S-Kiekko                                  s-kiekko
Haukat                                    haukati
Nokian Pyry                               piri
Karhu HT                                  karhu ht
Riemu                                     riemu
Kiekko-Espoo                              kiekko-espoo
19 Humenne                                hk 19 humene
IF Vallentuna BK                          valentuna
Forshaga                                  forshaga
Malungs IF                                malungsi
Vaennaes                                  vanasi
Piteaa                                    piteo
Kiruna AIF                                kiruna
Kiruna IF                                 kiruna if
Oestersunds IK                            estersundi
Tegs                                      tegsi
Hammarby IF                               hamarbiu
Wings HC Arlanda                          arlanda
Stroemsbro IF                             striomsboro if
Halmstad                                  halmStadi
Boraas                                    borasi
Hanhals IF                                hanhalsi
Oernskoeldsvik HF                         ornskoldsviki
Sollentuna                                solentuna
Hanvikens SK                              tireso hanvikeni
Enkoepings SK                             enCiopingi
Segeltorps                                segeltorpsi
Nykoeping                                 niuCepingi
Kallinge/Ronneby IF                       kalinge/ronebiu
Kalmar                                    kalmari
Morrums                                   morums goisi
Dalen                                     daleni
Vimmerby                                  vimerbiu
Tyringe Hockey                            tiringe
Grums IK                                  grumsi
Eskilstuna Linden Hockey                  eskilstuna lindeni
Koeping                                   kopingi
Kumla                                     kumla
Lindloevens IF                            lindlioveni
Mariestad BoIS                            mariestadsi
Skoevde                                   skiovde
Surahammars IF                            surahamarsi
SK Lejon                                  leioni
Black Wings 1992                          bleq uingz 1992
Mariupol                                  mariupoli
Sokol Kiev                                sokol kievi
Germany B                                 germania b
Kramatorsk                                kramatorski
GKH Stoczniowiec Gdansk                   gks stoCniovec gdanski
Henderson Silver Knights                  henderson silver naiTsi
ROC                                       ruseTi
bridgeport islanders                      brijport ailendersi
Gomel 2                                   gomel 2
SKA-GUOR Karelia                          ska-guor karelia
Krasnoyarskie Rysi                        krasnoiarskie risi
Zubr Minsk                                zubr minski
Presov                                    preSovi
EK Zell am See                            zel am si
Fehervar AV19                             fehervari
Dinamo 576                                dinamo 576
Nuernberg Ice Tigers                      niurnberg ais Taigersi
EHC RB Muenchen                           miunxeni
AKM                                       akm
Dynamo Altay                              dinamo altai
Dynamo Pardubice B                        dinamo pardubice b
Ziar nad Hronom                           ziar nad hronomi
Vorarlberg                                forarlbergi
Virkia                                    virkia
Toblach                                   toblaxi
Slovan Bratislava B                       slovan bratislava b
Seattle Kraken                            sietl krakeni
Zemgale                                   zemgale
Morrums GoIS                              morums gois
Kyiv                                      kievi
Rulav Oddr                                rulav oddi
EHC Kloten                                kloteni
Legion                                    legioni
Visby Roma                                visbi-roma
Vallentuna                                valentuna
Tranaas                                   tranesi
Surahammars                               surahamari
Linden                                    lindeni
Kalix                                     kaliqsi
Abbotsford Canucks                        abotsford kenaqsi
Enkoeping                                 enCiopingi
Stroemsbro                                stremsboro
Hanvikens                                 tiuresio hanvikeni
Vaesby                                    vesbi
Wings                                     arlanda
Tyringe                                   tiringi
Lindloevens                               lindleveni
Coachella Valley Firebirds                koaCela veli fairberdsi
Calgary Wranglers                         kalgari renglersi
Oernskoeldsvik                            ornskoldsviki
HDD Jesenice                              esenice
EHC Black Wings Linz                      bleq uingz linci
Steel Wings Linz                          stil uingz linci
Denmark B                                 dania b
Spisska Nova Ves                          spiSska nova vesi
Brunflo IK                                brunflo
Kovlands                                  kovlandsi
Clemensnaas                               klemensnaasi
Jaerfaella                                iarfala
Nacka                                     naka
Baecken                                   bekeni
Alvesta                                   alvesta
Mjoelby                                   miolbiu
Falu IF                                   falu
Orsa IK                                   orsa
Ski Elite                                 sqi eliti
AKM Junior                                akm juniori
Norilsk                                   norilski
Bellinzona                                bilinzona
Marseille                                 marseli
Leksands IF                               leksandi
Meudon                                    miodoni
EC Peiting                                paitingi
UQTR Patriotes                            uktr
Concordia Stingers                        konkordia stingerzi
Rimavska Sobota                           rimavska sobota
Feltreghiaccio                            feltregiaCio
HCV Martigny                              martini
Kyiv Capitals                             kiev qefiTalzi
Tryzub                                    trizubi
Brantford Bulldogs                        brantford buldogsi
Wenatchee Wild                            uenatCi uaildi
Unia Oswiecim                             unia osvencimi
Brodernas/Vaesby                          vesbi
Kharkiv Berserkers                        xarkov berserkersi
AquaCity Pikes                            akvasiTi paiksi
VHL Stars                                 vhl sTarzi
Team McDavid                              Tim makdevidi
Team MacKinnon                            Tim makkinoni
Team Matthews                             Tim metiuzi
Team Hughes                               Tim hiuzi
Rosvik                                    rosviki
KB65                                      kb65
IFK Tumba                                 tumba
Varmdo                                    varmdo
Arboga                                    arboga
Valbo                                     valbo
Graestorps IK                             grestorpi
VG-62                                     vg-62
PEPO                                      pepo
SKA-Junior                                ska-iuniori
Magnitka Magnitogorsk                     magnitka magnitogorski
Chur                                      kuri
Cornell Big Red                           kornel big redi
AKM Novomoskovsk                          akm novomoskovski
Yunison Moscow                            iunison moskovi
Slavutych Smolensk                        slavutiC smolenski
Aosta Gladiators                          aosta
Hamuliakovo                               hamuliakovo
Utah                                      iuta
KHL Sisak                                 khl sisaki
Brampton Steelheads                       brampton stilhedsi
Storm Odesa                               Storm odesa
Sokil Kyiv                                sokol kievi
Kryzhynka                                 kriJinka
Russia U25                                ruseTi (25)
KHL Stars                                 khl sTarzi
Cape Breton Eagles                        keip breton iglzi
Jonstorps                                 jonstorpsi
Kungaelvs IK                              kungalvsi
Norrtaelje IK                             nortelie
Warkis                                    varkis
Newfoundland Regiment                     niufaundlendi
Penticton Vees                            pentinkton visi
Hidria Jesenice                           hidria esenice
Lindau                                    lindau
Tromsoe                                   tromsio
St. Cloud State University                sent qlaud sTeiT haskisi
Augustana University                      avgustana vikingsi
University of Nebraska-Omaha              nebraska-omaha maveriksi
Air Force Academy                         eir fors falkonzi
Sacred Heart University                   sakred harT faionersi
Merrimack College                         merimak uoriorsi
Bowling Green State University            bouling grin falkonsi
Robert Morris University                  robert morisi
Providence College                        providens friarsi
Quinnipiac University                     kvinipiaks bobqeTsi
Odeshchina                                odeSCina
College of the Holy Cross                 kolej of ze holi krosi
Odense IK                                 odense
Silkeborg                                 silkeborgi
Brynaes IF                                briunesi
Faerjestad BK                             feriestadi
Djurgaarden IF                            iurgordeni
SDE HF                                    sde hf
University of Michigan                    iuniversiTi of miCigani
Western Michigan University               vestern miCigan iuniversiTi
Luleaa HF                                 luleo
Penn State University                     pen sTeiT iuniversiTi
Stonehill College                         sTounhil koleji
Ohio State University                     ohaio sTeiT iuniversiTi
Army West Point                           armi vest foinTi
Bentley University                        bentli iuniversiTi
Canisius College                          kanisius koleji
Boston College                            boston koleji
University of Denver                      iuniversiTi of denveri
Boston University                         boston iuniversiTi
University of Connecticut                 iuniversiTi of konektikuti
Clarkson University                       klarkson iuniversiTi
University of North Dakota                iuniversiTi of norT dakota
Mercyhurst University                     mersiherst iuniversiTi
University of Massachusetts Lowell        iuniversiTi of masaCusets loueli
Minnesota State University                minesota sTeiT iuniversiTi
Rensselaer Polytechnic Institute          renseler politexnik institut
University of Maine                       iuniversiTi of meini
Colgate University                        kolgeiT iuniversiTi
University of New Hampshire               iuniversiTi of niu-hempSiri
Long Island University                    long ailend iuniversiTi
University of Notre Dame                  iuniversiTi of notr dami
Rochester Institute of Technology         roCester institut of teqnoloji
Lake Superior State University            leiq superior sTeiT iuniversiTi
Michigan Tech                             miCigan teqi
Ferris State University                   feris sTeiT iuniversiTi
Northern Michigan University              norTern miCigan iuniversiTi
Michigan State University                 miCigan sTeiT iuniversiTi
University of Alaska-Anchorage            iuniversiTi of aliaska-anqoriji
University of Minnesota                   iuniversiTi of minesota
University of Minnesota-Duluth            iuniversiTi of minesota-duluti
University of Massachusetts               iuniversiTi of masaCusetsi
University of Wisconsin                   iuniversiTi of viskonsini
University of Alaska-Fairbanks            iuniversiTi of aliaska-ferbenqsi
Bemidji State University                  bemidji sTeiT iuniversiTi
University of St. Thomas                  iuniversiTi of sent-tomasi
Lindenwood University                     lindvud iuniversiTi
Miami University Ohio                     maiami iuniversiTi ohaio
Northeastern University                   norTistern iuniversiTi
Arizona State University                  arizona sTeiT iuniversiTi
Princeton University                      prinston iuniversiTi
Niagara University                        niagara iuniversiTi
St. Lawrence University                   sent lourens iuniversiTi
Union College                             iunion koleji
Harvard University                        harvard iuniversiTi
University of Vermont                     iuniversiTi of vermonti
Brown University                          braun iuniversiTi
Colorado College                          kolorado koleji
Dartmouth College                         dartmuT koleji
Yale University                           iel iuniversiTi
Ottawa Charge                             otava Carji
New York Sirens                           niu-iork sirensi
Boston Fleet                              boston fliti
Montreal Victoire                         monreal viqtori
Minnesota Frost                           minesota frosti
Toronto Sceptres                          toronto sqefTresi
PWHL Vancouver                            pvhl vankuveri
Seattle PWHL                              sietl pvhl
Hvidovre IK                               vidovre
U.S. Collegiate Selects                   kolej seleqtsi
Utah Mammoth                              iuta memoTi
Viking Bergen                             viking bergeni
Urho                                      urho
